"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"243,081",+392,"5,226 ",,"231,520",+540,"6,335",31,169,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"96,399,311","+82,856","1,071,853 ",+484,"92,049,250","+154,508","3,278,208","4,006",,,"1,101,062,482",, ,North America
India,"44,436,339","+7,081","527,911 ",+37,"43,845,680","+9,828","62,748",698,"31,530",375,"885,881,136","628,575","1,409,347,467 ",Asia
France,"34,529,201","+19,240","154,093 ",+54,"34,015,242","+24,240","359,866",869,"526,474","2,349","271,490,188","4,139,467","65,585,786 ",Europe
Brazil,"34,472,679","+58,668","684,029 ",+115,"33,480,980","+23,621","307,670","8,318","159,724","3,169","63,776,166","295,497","215,826,923 ",South America
Germany,"32,184,553","+39,396","147,494 ",+90,"31,266,000","+61,600","771,059","1,406","381,500","1,748","122,332,384","1,450,068","84,363,187 ",Europe
UK,"23,521,792","+4,067","188,242 ",+67,"23,205,229","+15,257","128,321",146,"342,598","2,742","522,526,476","7,610,667","68,657,124 ",Europe
S. Korea,"23,246,398","+103,919","26,764 ",+75,"21,209,666","+124,444","2,009,968",569,"452,576",521,"15,804,065","307,684","51,364,573 ",Asia
Italy,"21,867,757","+21,814","175,595 ",+90,"21,046,229","+36,032","645,933",213,"362,832","2,913","242,418,090","4,022,225","60,269,650 ",Europe
Russia,"19,528,969","+46,321","384,346 ",+92,"18,596,634","+39,054","547,989","2,300","133,696","2,631","273,400,000","1,871,709","146,069,739 ",Europe
Japan,"18,772,004","+139,582","39,564 ",+311,"16,875,963","+197,799","1,856,477",591,"149,411",315,"71,372,933","568,077","125,639,635 ",Asia
Turkey,"16,671,848",,"100,400 ",,N/A,N/A,N/A,975,"193,181","1,163","162,743,369","1,885,746","86,301,853 ",Asia
Spain,"13,342,530",,"112,600 ",,"13,113,979",,"115,951",339,"285,134","2,406","471,036,328","10,066,185","46,793,928 ",Europe
Vietnam,"11,411,679","+2,727","43,117 ",,"10,178,760","+8,489","1,189,802",149,"114,999",435,"85,826,548","864,902","99,232,674 ",Asia
Australia,"10,031,149","+13,232","13,903 ",+69,"9,906,176","+9,552","111,070",84,"383,750",532,"78,217,160","2,992,264","26,139,791 ",Australia/Oceania
Argentina,"9,678,225",,"129,711 ",,"9,477,279","+4,456","71,235",456,"209,973","2,814","35,716,069","774,875","46,092,697 ",South America
Netherlands,"8,386,307","+1,200","22,600 ",+1,"8,316,044","+2,066","47,663",35,"487,099","1,313","21,107,399","1,225,974","17,216,842 ",Europe
Iran,"7,528,961","+1,462","143,867 ",+47,"7,296,683","+4,117","88,411","1,082","87,223","1,667","53,730,223","622,467","86,318,194 ",Asia
Mexico,"7,021,598","+6,223","329,456 ",+55,"6,274,762","+6,855","417,380","4,798","53,249","2,498","18,161,607","137,731","131,862,479 ",North America
Indonesia,"6,358,808","+4,563","157,566 ",+25,"6,156,034","+4,384","45,208","2,771","22,728",563,"106,732,670","381,489","279,779,070 ",Asia
Colombia,"6,302,349",+459,"141,627 ",+19,"6,127,599",+857,"33,123",342,"121,069","2,721","36,279,188","696,928","52,055,854 ",South America
Poland,"6,176,882","+3,837","117,093 ",+34,"5,335,960",,"723,829","2,782","163,596","3,101","36,959,797","978,886","37,757,010 ",Europe
Portugal,"5,420,140","+3,039","24,855 ",+10,"5,323,616","+3,828","71,669",61,"534,929","2,453","43,527,258","4,295,828","10,132,449 ",Europe
Taiwan,"5,307,988","+34,582","9,914 ",+21,"4,814,619","+22,844","483,455",,"221,999",415,"24,315,529","1,016,962","23,909,973 ",Asia
