"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"134,564","+2,338","4,638 ",,"106,788",+588,"23,138",42,93,3,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"81,495,306","+28,927","1,000,404 ",+939,"63,467,484","+195,719","17,027,418","2,934","243,748","2,992","974,440,926","2,914,500","334,342,370 ",North America
India,"43,012,749","+1,778","516,636 ",+62,"42,473,057","+2,542","23,056","8,944","30,650",368,"784,290,846","558,872","1,403,346,937 ",Asia
Brazil,"29,683,686","+41,838","657,773 ",+410,"28,286,808","+72,713","739,105","8,318","137,962","3,057","63,776,166","296,414","215,159,159 ",South America
France,"24,342,116","+180,777","141,218 ",+133,"22,699,221","+57,545","1,501,677","1,632","371,510","2,155","246,629,975","3,764,077","65,522,041 ",Europe
UK,"20,464,441","+103,332","163,929 ",+250,"18,700,082","+36,242","1,600,430",299,"298,753","2,393","498,139,550","7,272,152","68,499,604 ",Europe
Germany,"19,134,583","+268,357","127,865 ",+324,"14,904,100","+223,400","4,102,618","2,494","227,130","1,518","104,701,826","1,242,827","84,244,917 ",Europe
Russia,"17,637,795","+26,394","365,373 ",+472,"16,346,800","+74,920","925,622","2,300","120,772","2,502","273,400,000","1,872,062","146,042,136 ",Europe
Turkey,"14,726,276","+17,426","97,437 ",+90,"14,364,955","+22,184","263,884",975,"171,434","1,134","151,259,310","1,760,869","85,900,384 ",Asia
Italy,"13,994,190","+98,463","158,101 ",+197,"12,633,384","+71,380","1,202,705",455,"232,042","2,622","196,572,613","3,259,432","60,308,847 ",Europe
Spain,"11,378,784","+13,536","102,053 ",+86,"10,707,169","+30,529","569,562",682,"243,209","2,181","471,036,328","10,067,904","46,785,939 ",Europe
S. Korea,"9,936,540","+353,725","13,141 ",+384,N/A,N/A,N/A,"1,104","193,525",256,"15,804,065","307,801","51,345,107 ",Asia
Argentina,"9,016,057","+4,690","127,675 ",+76,"8,821,024","+3,738","67,358",632,"196,388","2,781","35,142,143","765,469","45,909,309 ",South America
Vietnam,"8,351,868","+130,938","42,014 ",+65,"4,468,805","+186,137","3,841,049","4,225","84,494",425,"83,048,614","840,187","98,845,416 ",Asia
Netherlands,"7,583,852","+40,534","21,820 ",+24,"6,060,759","+36,434","1,501,273",160,"440,919","1,269","21,107,399","1,227,167","17,200,109 ",Europe
Iran,"7,143,409","+1,120","139,735 ",+73,"6,833,351","+4,637","170,323","1,869","83,215","1,628","48,534,882","565,395","85,842,357 ",Asia
Japan,"6,131,791","+29,657","27,176 ",+57,"5,619,681","+51,958","484,934",937,"48,738",216,"42,063,276","334,339","125,810,254 ",Asia
Colombia,"6,081,933",+294,"139,489 ",+18,"5,914,212",+20,"28,232",342,"117,376","2,692","33,716,878","650,705","51,815,941 ",South America
Indonesia,"5,974,646","+7,464","154,062 ",+170,"5,639,029","+29,084","181,555","2,771","21,453",553,"90,709,336","325,707","278,499,633 ",Asia
Poland,"5,905,451","+10,137","114,356 ",+134,"5,253,358","+9,903","537,737",393,"156,331","3,027","35,137,885","930,182","37,775,286 ",Europe
Mexico,"5,635,500",+671,"322,107 ",+15,"4,931,741","+2,470","381,652","4,798","42,933","2,454","15,453,958","117,733","131,263,268 ",North America
Ukraine,"4,941,207","+4,442","107,660 ",+63,N/A,N/A,N/A,177,"114,164","2,487","19,521,252","451,028","43,281,686 ",Europe
Malaysia,"4,032,435","+21,483","34,535 ",+72,"3,745,229","+32,561","252,671",339,"121,902","1,044","53,883,913","1,628,928","33,079,368 ",Asia
Australia,"3,996,983","+53,738","5,763 ",+27,"3,600,457","+43,315","390,763",93,"153,678",222,"65,478,796","2,517,556","26,008,878 ",Australia/Oceania
Israel,"3,801,634","+15,821","10,449 ",+18,"3,725,515","+4,645","65,670",316,"407,638","1,120","41,373,364","4,436,346","9,326,000 ",Asia
