"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"218,571",+373,"5,141 ",+13,"200,675","+2,125","12,755",650,152,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"83,456,944","+78,191","1,024,095 ",+307,"80,872,092","+30,253","1,560,757","1,714","249,441","3,061","1,010,205,779","3,019,368","334,575,277 ",North America
India,"43,094,548","+3,155","524,002 ",+27,"42,547,699",,"22,847",698,"30,673",373,"838,955,577","597,131","1,404,976,711 ",Asia
Brazil,"30,524,183","+21,682","663,967 ",+151,"29,609,094","+6,722","251,122","8,318","141,748","3,083","63,776,166","296,164","215,340,527 ",South America
France,"28,849,915","+44,225","146,498 ",+122,"27,426,415","+125,280","1,277,002","1,511","440,192","2,235","269,816,888","4,116,868","65,539,354 ",Europe
Germany,"25,203,564","+87,201","136,564 ",+159,"23,000,500","+159,200","2,066,500","1,279","299,056","1,620","122,332,384","1,451,551","84,277,039 ",Europe
UK,"22,107,483","+10,896","175,984 ",+438,"21,428,795","+32,738","502,704",277,"322,537","2,568","518,950,767","7,571,239","68,542,387 ",Europe
Russia,"18,211,178","+5,011","376,560 ",+139,"17,578,659","+8,723","255,959","2,300","124,692","2,578","273,400,000","1,871,966","146,049,633 ",Europe
S. Korea,"17,438,068","+42,277","23,158 ",+79,N/A,N/A,N/A,441,"339,590",451,"15,804,065","307,769","51,350,394 ",Asia
Italy,"16,683,043","+48,672","164,179 ",+138,"15,353,323","+70,523","1,165,541",369,"276,676","2,723","215,257,228","3,569,878","60,298,201 ",Europe
Turkey,"15,038,495","+1,253","98,819 ",+11,"14,935,811","+1,782","3,865",975,"174,847","1,149","159,515,125","1,854,624","86,009,425 ",Asia
Spain,"11,990,533","+18,526","104,802 ",+67,"11,460,312","+6,703","425,419",339,"256,273","2,240","471,036,328","10,067,437","46,788,109 ",Europe
Vietnam,"10,666,751","+4,305","43,049 ",+2,"9,314,420","+5,084","1,309,282",480,"107,799",435,"85,803,579","867,136","98,950,598 ",Asia
