"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,245367.0,310.0,5226.0,,233914.0,310.0,6227.0,34.0,170.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,96819975.0,40611.0,1073818.0,202.0,92706124.0,103153.0,3040033.0,3661.0,,,1107006494.0,,,North America
India,44472241.0,5379.0,528057.0,27.0,43893590.0,7094.0,50594.0,698.0,31550.0,375.0,887746764.0,629800.0,1409569708.0,Asia
France,34623098.0,26918.0,154333.0,60.0,34121808.0,35678.0,346957.0,869.0,527887.0,2353.0,271490188.0,4139318.0,65588147.0,Europe
Brazil,34538882.0,13444.0,684646.0,143.0,33546726.0,,307510.0,8318.0,160012.0,3172.0,63776166.0,295463.0,215851655.0,South America
Germany,32344032.0,46495.0,147981.0,120.0,31508400.0,60600.0,687651.0,1406.0,383370.0,1754.0,122332384.0,1449993.0,84367567.0,Europe
S. Korea,23706477.0,99737.0,27193.0,44.0,21972888.0,138685.0,1706396.0,536.0,461527.0,529.0,15804065.0,307680.0,51365294.0,Asia
UK,23521792.0,,188242.0,,23239400.0,7269.0,94150.0,146.0,342569.0,2742.0,522526476.0,7610020.0,68662958.0,Europe
Italy,21969725.0,24848.0,175952.0,80.0,21222429.0,42884.0,571344.0,185.0,364533.0,2919.0,243263271.0,4036345.0,60268199.0,Europe
Russia,19809613.0,38500.0,384882.0,95.0,18823705.0,46304.0,601026.0,2300.0,135617.0,2635.0,273400000.0,1871696.0,146070762.0,Europe
Japan,19534517.0,84295.0,41293.0,239.0,17940876.0,161342.0,1552348.0,512.0,155488.0,329.0,72753922.0,579097.0,125633316.0,Asia
Turkey,16797750.0,,100840.0,,16628164.0,,68746.0,975.0,194606.0,1168.0,162743369.0,1885421.0,86316722.0,Asia
Spain,13358722.0,1675.0,112923.0,29.0,13153261.0,6701.0,92538.0,339.0,285478.0,2413.0,471036328.0,10066121.0,46794223.0,Europe
Vietnam,11424755.0,3965.0,43123.0,1.0,10237971.0,5690.0,1143661.0,117.0,115114.0,435.0,85826548.0,864777.0,99247017.0,Asia
Australia,10085040.0,9293.0,14152.0,75.0,9980842.0,13487.0,90046.0,77.0,385740.0,541.0,78590386.0,3005985.0,26144639.0,Australia/Oceania
Argentina,9689861.0,,129769.0,,9503963.0,,56129.0,366.0,210195.0,2815.0,35716069.0,774761.0,46099489.0,South America
Netherlands,8392953.0,1453.0,22609.0,4.0,8330805.0,3645.0,39539.0,28.0,487467.0,1313.0,21107399.0,1225930.0,17217462.0,Europe
Iran,7535272.0,1090.0,144048.0,29.0,7310746.0,1319.0,80478.0,788.0,87279.0,1668.0,53730223.0,622340.0,86335817.0,Asia
Mexico,7041805.0,624.0,329630.0,8.0,6302084.0,3735.0,410091.0,4798.0,53394.0,2499.0,18217627.0,138133.0,131884672.0,North America
Indonesia,6378489.0,3607.0,157696.0,28.0,6182661.0,5136.0,38132.0,2771.0,22794.0,564.0,107081078.0,382670.0,279826457.0,Asia
Colombia,6302809.0,,141646.0,,6128460.0,,32703.0,342.0,121057.0,2721.0,36358694.0,698336.0,52064739.0,South America
Poland,6193763.0,5843.0,117174.0,21.0,5335959.0,,740630.0,2782.0,164046.0,3103.0,37014775.0,980359.0,37756333.0,Europe
Taiwan,5503678.0,36660.0,10115.0,21.0,4942451.0,24817.0,551112.0,,230177.0,423.0,24638904.0,1030456.0,23910677.0,Asia
Portugal,5433073.0,3733.0,24893.0,7.0,5338460.0,3033.0,69720.0,61.0,536231.0,2457.0,44633269.0,4405194.0,10131964.0,Europe
Ukraine,5072533.0,,108885.0,,4928288.0,2078.0,35360.0,177.0,117524.0,2523.0,19521252.0,452282.0,43161718.0,Europe
Austria,4931352.0,4247.0,19455.0,13.0,4853555.0,7052.0,58342.0,54.0,540816.0,2134.0,195966250.0,21491387.0,9118362.0,Europe
Greece,4804982.0,,32757.0,,4708296.0,14309.0,63929.0,115.0,465951.0,3177.0,92282015.0,8948820.0,10312199.0,Europe
Malaysia,4795009.0,2067.0,36255.0,6.0,4731426.0,2279.0,27328.0,69.0,144125.0,1090.0,63903522.0,1920772.0,33269711.0,Asia
Thailand,4660964.0,1062.0,32447.0,22.0,4614025.0,1963.0,14492.0,1496.0,66413.0,462.0,17270775.0,246087.0,70181522.0,Asia
Israel,4638426.0,984.0,11643.0,23.0,4617365.0,1057.0,9418.0,266.0,497365.0,1248.0,41373364.0,4436346.0,9326000.0,Asia
Chile,4538858.0,2478.0,60645.0,6.0,4458951.0,6659.0,19262.0,147.0,233076.0,3114.0,44255545.0,2272573.0,19473760.0,South America
Belgium,4492773.0,,32561.0,,4413901.0,3719.0,46311.0,57.0,384014.0,2783.0,35342498.0,3020853.0,11699511.0,Europe
Canada,4179337.0,,44085.0,,4051443.0,3600.0,83809.0,257.0,108658.0,1146.0,64423248.0,1674931.0,38463231.0,North America
Peru,4117246.0,1368.0,215960.0,32.0,3870750.0,10699.0,30536.0,208.0,121192.0,6357.0,34508249.0,1015761.0,33972819.0,South America
Czechia,4049525.0,2753.0,40864.0,6.0,3995944.0,1813.0,12717.0,27.0,376621.0,3801.0,56000387.0,5208244.0,10752259.0,Europe
Switzerland,4040280.0,1946.0,14157.0,,3957247.0,4999.0,68876.0,55.0,459513.0,1610.0,22155821.0,2519846.0,8792530.0,Europe
South Africa,4012920.0,,102126.0,3.0,3904513.0,,6281.0,192.0,65852.0,1676.0,26168861.0,429432.0,60938271.0,Africa
Philippines,3894791.0,1277.0,62118.0,56.0,3809450.0,2432.0,23223.0,648.0,34541.0,551.0,32351720.0,286909.0,112759572.0,Asia
Romania,3231240.0,2876.0,66797.0,17.0,3122815.0,2593.0,41628.0,165.0,170439.0,3523.0,24746633.0,1305319.0,18958300.0,Europe
Denmark,3095179.0,809.0,6960.0,7.0,3079855.0,821.0,8364.0,1.0,530302.0,1192.0,128237464.0,21971118.0,5836638.0,Europe
Sweden,2569152.0,,19873.0,,2528612.0,573.0,20667.0,15.0,250980.0,1941.0,18865773.0,1842995.0,10236473.0,Europe
Iraq,2458509.0,,25348.0,,2431657.0,,1504.0,21.0,58273.0,601.0,19239264.0,456018.0,42189739.0,Asia
Serbia,2300688.0,3461.0,16765.0,15.0,2219551.0,5193.0,64372.0,27.0,265646.0,1936.0,10744153.0,1240559.0,8660736.0,Europe
Hungary,2048547.0,,47291.0,,1962698.0,,38558.0,23.0,213236.0,4923.0,11394556.0,1186076.0,9606932.0,Europe
Bangladesh,2013407.0,313.0,29329.0,1.0,1957655.0,197.0,26423.0,1331.0,11966.0,174.0,14776147.0,87815.0,168264784.0,Asia
Singapore,1850015.0,2745.0,1596.0,,1772930.0,1577.0,75489.0,10.0,310896.0,268.0,24345019.0,4091189.0,5950598.0,Asia
Slovakia,1835665.0,337.0,20369.0,4.0,1811314.0,542.0,3982.0,22.0,335870.0,3727.0,7273391.0,1330806.0,5465402.0,Europe
New Zealand,1751284.0,2145.0,2791.0,12.0,1736579.0,2556.0,11914.0,,350110.0,558.0,7496600.0,1498691.0,5002100.0,Australia/Oceania
Jordan,1738867.0,,14114.0,,1721850.0,,2903.0,59.0,166816.0,1354.0,17148002.0,1645072.0,10423858.0,Asia
Georgia,1735682.0,,16889.0,,1637293.0,,81500.0,,436925.0,4251.0,16920079.0,4259312.0,3972491.0,Asia
Ireland,1658792.0,520.0,7829.0,,1641626.0,270.0,9337.0,9.0,327955.0,1548.0,12650580.0,2501112.0,5057983.0,Europe
Hong Kong,1601793.0,9373.0,9741.0,9.0,1348516.0,4246.0,243536.0,14.0,209947.0,1277.0,54352132.0,7123932.0,7629513.0,Asia
Pakistan,1570206.0,,30593.0,,1531183.0,,8430.0,119.0,6820.0,133.0,30192506.0,131135.0,230240433.0,Asia
Norway,1460659.0,105.0,4004.0,,1455007.0,35.0,1648.0,20.0,264919.0,726.0,11002430.0,1995504.0,5513609.0,Europe
Kazakhstan,1390263.0,154.0,13684.0,,1359849.0,311.0,16730.0,24.0,72161.0,710.0,11575012.0,600795.0,19266152.0,Asia
Finland,1266917.0,,5690.0,,1237282.0,1916.0,23945.0,21.0,227885.0,1023.0,11394153.0,2049504.0,5559469.0,Europe
Morocco,1264580.0,24.0,16274.0,,1248016.0,73.0,290.0,293.0,33398.0,430.0,12484422.0,329718.0,37863959.0,Africa
Bulgaria,1245918.0,461.0,37621.0,1.0,1196289.0,74.0,12008.0,42.0,182296.0,5505.0,10457536.0,1530093.0,6834577.0,Europe
Lithuania,1222495.0,1570.0,9296.0,,1194709.0,2975.0,18490.0,7.0,463129.0,3522.0,10124405.0,3835523.0,2639641.0,Europe
Croatia,1216935.0,479.0,16756.0,10.0,1196078.0,549.0,4101.0,10.0,300467.0,4137.0,5150856.0,1271770.0,4050149.0,Europe
Lebanon,1211274.0,134.0,10640.0,1.0,1087587.0,,113047.0,186.0,179212.0,1574.0,4795578.0,709521.0,6758891.0,Asia
Tunisia,1144824.0,,29238.0,,,,,99.0,94707.0,2419.0,4927472.0,407630.0,12088106.0,Africa
Slovenia,1134425.0,2539.0,6787.0,,1109164.0,2335.0,18474.0,15.0,545512.0,3264.0,2725674.0,1310697.0,2079560.0,Europe
Cuba,1110759.0,17.0,8530.0,,1102006.0,43.0,223.0,23.0,98197.0,754.0,14064773.0,1243398.0,11311558.0,North America
Guatemala,1106153.0,1117.0,19584.0,17.0,1081562.0,1518.0,5007.0,5.0,59350.0,1051.0,5678734.0,304688.0,18637855.0,North America
Bolivia,1104421.0,319.0,22209.0,,1036157.0,1209.0,46055.0,220.0,91882.0,1848.0,2705422.0,225076.0,12020030.0,South America
Costa Rica,1058467.0,,8867.0,,860711.0,,188889.0,52.0,203728.0,1707.0,4659757.0,896887.0,5195481.0,North America
UAE,1017954.0,411.0,2341.0,,997502.0,402.0,18111.0,,100283.0,231.0,185526703.0,18277024.0,10150816.0,Asia
Nepal,998167.0,177.0,12007.0,,983703.0,164.0,2457.0,,32966.0,397.0,5900167.0,194860.0,30278956.0,Asia
Ecuador,997791.0,218.0,35873.0,11.0,954543.0,519.0,7375.0,759.0,54743.0,1968.0,3082403.0,169113.0,18226922.0,South America
Belarus,994037.0,,7118.0,,985592.0,,1327.0,,105272.0,754.0,13646641.0,1445228.0,9442553.0,Europe
Panama,981822.0,,8480.0,,968108.0,,5234.0,16.0,220002.0,1900.0,6976985.0,1563366.0,4462796.0,North America
Uruguay,981186.0,,7455.0,,971994.0,,1737.0,18.0,280342.0,2130.0,6114822.0,1747113.0,3499957.0,South America
Mongolia,980442.0,159.0,2179.0,,973935.0,1881.0,4328.0,192.0,288931.0,642.0,4030048.0,1187633.0,3393346.0,Asia
