"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,163042.0,1350.0,4638.0,,135218.0,1996.0,23186.0,79.0,113.0,3.0,160000000.0,111163.0,1439323776.0,Asia
USA,82053242.0,15572.0,1012131.0,155.0,79854542.0,41187.0,1186569.0,1667.0,245347.0,3026.0,990969690.0,2963092.0,334437650.0,North America
India,43035271.0,1054.0,521695.0,9.0,42502454.0,1258.0,11122.0,698.0,30652.0,372.0,793429395.0,565115.0,1404013663.0,Asia
Brazil,30145192.0,21229.0,661270.0,88.0,29018271.0,16901.0,465651.0,8318.0,140058.0,3072.0,63776166.0,296312.0,215233355.0,South America
France,26839721.0,141690.0,143243.0,87.0,23994004.0,81144.0,2702474.0,1541.0,409585.0,2186.0,260504402.0,3975399.0,65529123.0,Europe
Germany,22634098.0,100037.0,132311.0,170.0,18323900.0,155700.0,4177887.0,2494.0,268628.0,1570.0,122332384.0,1451878.0,84258058.0,Europe
UK,21549830.0,,169759.0,,19531820.0,,1848251.0,357.0,314518.0,2478.0,509604812.0,7437629.0,68517106.0,Europe
Russia,17983004.0,13573.0,371457.0,288.0,17183730.0,40100.0,427817.0,2300.0,123133.0,2543.0,273400000.0,1872023.0,146045203.0,Europe
Italy,15238795.0,64659.0,160658.0,112.0,13839605.0,76051.0,1238532.0,462.0,252698.0,2664.0,206047664.0,3416788.0,60304492.0,Europe
S. Korea,15169189.0,185495.0,19092.0,338.0,,,,1099.0,295423.0,372.0,15804065.0,307788.0,51347270.0,Asia
Turkey,14953365.0,6986.0,98377.0,35.0,14643306.0,8825.0,211682.0,975.0,173988.0,1145.0,155783790.0,1812599.0,85944992.0,Asia
Spain,11627487.0,,103104.0,,11033321.0,,491062.0,371.0,248521.0,2204.0,471036328.0,10067713.0,46786827.0,Europe
Vietnam,10169929.0,34140.0,42794.0,26.0,8497532.0,41857.0,1629603.0,1551.0,102842.0,433.0,84898827.0,858531.0,98888445.0,Asia
Argentina,9052083.0,840.0,128197.0,3.0,8882702.0,2564.0,41184.0,429.0,197086.0,2791.0,35601432.0,775129.0,45929685.0,South America
Netherlands,7971855.0,,22080.0,,6964548.0,74504.0,985227.0,122.0,463427.0,1284.0,21107399.0,1227034.0,17201968.0,Europe
Iran,7188749.0,1757.0,140577.0,49.0,6913934.0,3967.0,134238.0,1647.0,83692.0,1637.0,49358909.0,574641.0,85895228.0,Asia
Japan,6939525.0,52104.0,28590.0,62.0,6422199.0,52860.0,488736.0,489.0,55167.0,227.0,44561970.0,354253.0,125791297.0,Asia
Colombia,6087737.0,294.0,139713.0,10.0,5920900.0,304.0,27124.0,342.0,117427.0,2695.0,34113190.0,658015.0,51842598.0,South America
Indonesia,6031636.0,1468.0,155597.0,41.0,5801909.0,3865.0,74130.0,2771.0,21647.0,558.0,93136656.0,334252.0,278641793.0,Asia
Poland,5977775.0,1416.0,115635.0,41.0,5333780.0,87.0,528360.0,268.0,158254.0,3061.0,35844896.0,948949.0,37773256.0,Europe
Mexico,5719829.0,4325.0,323595.0,87.0,5018306.0,4026.0,377928.0,4798.0,43553.0,2464.0,15659694.0,119239.0,131329847.0,North America
Australia,5019894.0,49140.0,6550.0,24.0,4527754.0,51152.0,485590.0,103.0,192899.0,252.0,67568503.0,2596449.0,26023424.0,Australia/Oceania
Ukraine,4982249.0,,108118.0,,,,,177.0,115146.0,2499.0,19521252.0,451162.0,43268832.0,Europe
Malaysia,4317706.0,10177.0,35280.0,21.0,4128963.0,15132.0,153463.0,195.0,130445.0,1066.0,57387773.0,1733782.0,33099762.0,Asia
Israel,3993522.0,5688.0,10559.0,,3932746.0,9632.0,50217.0,256.0,428214.0,1132.0,41373364.0,4436346.0,9326000.0,Asia
Austria,3976750.0,12504.0,16208.0,40.0,3757730.0,28669.0,202812.0,208.0,437133.0,1782.0,179195293.0,19697546.0,9097341.0,Europe
Belgium,3915732.0,,30997.0,,3578125.0,7406.0,306610.0,176.0,335283.0,2654.0,33120016.0,2835888.0,11678886.0,Europe
Czechia,3860071.0,4133.0,39877.0,15.0,3771785.0,7752.0,48409.0,91.0,359272.0,3712.0,54893226.0,5109131.0,10744141.0,Europe
Thailand,3858346.0,25298.0,25978.0,98.0,3580920.0,22003.0,251448.0,1496.0,55033.0,371.0,17270775.0,246338.0,70109942.0,Asia
South Africa,3731247.0,1181.0,100096.0,12.0,3617708.0,84.0,13443.0,546.0,61539.0,1651.0,24044412.0,396564.0,60631833.0,Africa
Philippines,3681097.0,298.0,59730.0,70.0,3591931.0,1316.0,29436.0,289.0,32820.0,533.0,29132342.0,259735.0,112161766.0,Asia
Portugal,3667184.0,,21874.0,,,,,61.0,361509.0,2156.0,40433267.0,3985892.0,10144096.0,Europe
Canada,3564637.0,3797.0,37988.0,11.0,3330961.0,2300.0,195688.0,367.0,93004.0,991.0,59839826.0,1561266.0,38327757.0,North America
Peru,3551245.0,454.0,212471.0,33.0,,,,401.0,105115.0,6289.0,29171760.0,863465.0,33784532.0,South America
Switzerland,3512093.0,,13752.0,,2996614.0,,501727.0,113.0,400621.0,1569.0,20400357.0,2327047.0,8766629.0,Europe
Chile,3508556.0,3773.0,56997.0,42.0,3193781.0,19900.0,257778.0,443.0,180792.0,2937.0,36053418.0,1857793.0,19406586.0,South America
Greece,3164995.0,12518.0,28076.0,51.0,2929785.0,27432.0,207134.0,361.0,306301.0,2717.0,76363746.0,7390306.0,10332961.0,Europe
Denmark,2935163.0,2316.0,5885.0,24.0,2887537.0,4086.0,41741.0,18.0,503605.0,1010.0,126961822.0,21783680.0,5828300.0,Europe
Romania,2871937.0,1451.0,65198.0,19.0,2606660.0,,200079.0,271.0,151070.0,3430.0,22313369.0,1173733.0,19010608.0,Europe
Sweden,2491980.0,,18472.0,,2446592.0,2102.0,26916.0,22.0,244056.0,1809.0,18445431.0,1806479.0,10210710.0,Europe
Iraq,2321781.0,151.0,25183.0,,2288012.0,487.0,8586.0,35.0,55520.0,602.0,18389346.0,439737.0,41818929.0,Asia
Serbia,1988716.0,960.0,15877.0,8.0,1943830.0,2242.0,29009.0,28.0,229244.0,1830.0,9295508.0,1071517.0,8675092.0,Europe
Bangladesh,1952023.0,28.0,29123.0,,1887933.0,610.0,34967.0,1283.0,11647.0,174.0,13882935.0,82837.0,167592858.0,Asia
Hungary,1868007.0,,45721.0,,1725324.0,,96962.0,50.0,194241.0,4754.0,11191893.0,1163768.0,9616942.0,Europe
Slovakia,1748373.0,3105.0,19549.0,26.0,1662342.0,7256.0,66482.0,136.0,319962.0,3578.0,6967893.0,1275161.0,5464322.0,Europe
Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,163182.0,1353.0,16670254.0,1605630.0,10382377.0,Asia
Georgia,1651322.0,341.0,16770.0,4.0,1631009.0,445.0,3543.0,,415363.0,4218.0,16565335.0,4166734.0,3975616.0,Asia
Pakistan,1526472.0,238.0,30361.0,,1486729.0,79.0,9382.0,272.0,6681.0,133.0,27715253.0,121303.0,228479688.0,Asia
