"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,230886.0,390.0,5226.0,,223651.0,153.0,2009.0,1.0,160.0,4.0,160000000.0,111163.0,1439323776.0,Asia
USA,93980802.0,42840.0,1059076.0,69.0,89041458.0,108332.0,3880268.0,4544.0,,,1087759820.0,,,North America
India,44161899.0,16167.0,526730.0,41.0,43499659.0,15549.0,135510.0,698.0,31355.0,374.0,877924743.0,623323.0,1408458499.0,Asia
France,34074568.0,21528.0,152602.0,20.0,32881774.0,17733.0,1040192.0,869.0,519617.0,2327.0,271490188.0,4140063.0,65576343.0,Europe
Brazil,34018371.0,7198.0,680051.0,39.0,32731706.0,40103.0,606614.0,8318.0,157691.0,3152.0,63776166.0,295632.0,215727995.0,South America
Germany,31228314.0,,144858.0,,29502700.0,19500.0,1580756.0,1406.0,370242.0,1717.0,122332384.0,1450370.0,84345665.0,Europe
UK,23368899.0,,185052.0,,22853907.0,25038.0,329940.0,146.0,340487.0,2696.0,522526476.0,7613254.0,68633788.0,Europe
Italy,21313427.0,26656.0,173136.0,74.0,20045335.0,37084.0,1094956.0,342.0,353600.0,2872.0,238756084.0,3961083.0,60275457.0,Europe
S. Korea,20489128.0,105507.0,25263.0,27.0,18912735.0,76333.0,1551130.0,297.0,398919.0,492.0,15804065.0,307701.0,51361689.0,Asia
Russia,18712699.0,20303.0,382741.0,44.0,18039355.0,8729.0,290603.0,2300.0,128112.0,2620.0,273400000.0,1871761.0,146065650.0,Europe
Turkey,16295817.0,,99678.0,,15875121.0,,321018.0,975.0,188954.0,1156.0,162743369.0,1887046.0,86242376.0,Asia
Japan,14049978.0,214879.0,33509.0,161.0,11986205.0,196437.0,2030264.0,551.0,111805.0,267.0,64674249.0,514656.0,125664912.0,Asia
Spain,13266184.0,,111094.0,,12760955.0,,394135.0,339.0,283509.0,2374.0,471036328.0,10066440.0,46792744.0,Europe
Vietnam,11347518.0,1381.0,43094.0,,9973122.0,8589.0,1331302.0,43.0,114419.0,435.0,85826548.0,865402.0,99175303.0,Asia
Australia,9635911.0,20448.0,12321.0,32.0,9331107.0,30421.0,292483.0,159.0,368904.0,472.0,76847478.0,2942049.0,26120396.0,Australia/Oceania
Argentina,9602534.0,6035.0,129440.0,10.0,9325127.0,5665.0,147967.0,456.0,208454.0,2810.0,35716069.0,775332.0,46065529.0,South America
Netherlands,8353410.0,1611.0,22527.0,4.0,8201864.0,7305.0,129019.0,52.0,485258.0,1309.0,21107399.0,1226150.0,17214363.0,Europe
