"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
China,"228,519",+164,"5,226 ",,"221,542",+97,"1,751",,159,4,"160,000,000","111,163","1,439,323,776 ",Asia
USA,"92,172,336","+26,497","1,051,979 ",+67,"87,328,322","+107,352","3,792,035","4,451",,,"1,065,167,222",, ,North America
India,"43,888,755","+20,279","526,033 ",+36,"43,210,522","+18,143","152,200",698,"31,173",374,"872,136,407","619,458","1,407,902,895 ",Asia
Brazil,"33,581,533","+26,007","676,979 ",+153,"31,877,531",,"1,027,023","8,318","155,711","3,139","63,776,166","295,717","215,666,165 ",South America
France,"33,482,230","+68,532","151,350 ",,"31,276,405","+96,078","2,054,475",869,"510,630","2,308","271,490,188","4,140,436","65,570,440 ",Europe
Germany,"30,331,131",,"143,177 ",,"28,234,400","+30,500","1,953,554","1,395","359,652","1,698","122,332,384","1,450,558","84,334,714 ",Europe
UK,"23,212,565",,"182,727 ",,"22,471,143","+16,772","558,695",146,"338,281","2,663","522,526,476","7,614,872","68,619,203 ",Europe
Italy,"20,608,857","+68,837","170,798 ",+116,"19,005,532","+86,637","1,432,527",408,"341,891","2,833","234,956,596","3,897,813","60,279,087 ",Europe
S. Korea,"19,146,180","+68,521","24,855 ",+30,"18,389,172","+18,102","732,153",140,"372,785",484,"15,804,065","307,712","51,359,887 ",Asia
Russia,"18,524,732","+6,953","382,118 ",+38,"17,933,862","+4,803","208,752","2,300","126,827","2,616","273,400,000","1,871,794","146,063,094 ",Europe
Turkey,"15,524,071",,"99,184 ",,"15,221,506",,"203,381",975,"180,083","1,151","162,743,369","1,887,860","86,205,203 ",Asia
Spain,"13,204,863",,"110,187 ",,"12,490,889",,"603,787",339,"282,203","2,355","471,036,328","10,066,599","46,792,004 ",Europe
Japan,"10,981,802","+196,297","31,799 ",+64,"9,864,436","+77,364","1,085,567",203,"87,379",253,"60,384,408","480,459","125,680,710 ",Asia
Vietnam,"10,767,200","+1,071","43,092 ",,"9,851,504","+9,328","872,604",37,"108,607",435,"85,826,548","865,715","99,139,446 ",Asia
Argentina,"9,501,599","+5,962","129,268 ",+11,"9,253,486","+3,879","118,845",393,"206,339","2,807","35,716,069","775,618","46,048,548 ",South America
Australia,"9,065,275","+44,890","11,134 ",+102,"8,703,184",,"350,957",158,"347,218",426,"75,668,541","2,898,259","26,108,275 ",Australia/Oceania
Netherlands,"8,305,906",,"22,456 ",,"8,119,636",,"163,814",53,"482,542","1,305","21,107,399","1,226,261","17,212,814 ",Europe
